classify,name,comment,star,price,address,commentlist
休闲娱乐,星巴克(五角场万达影城店),135                    条点评,准四星商户,人均                                        ￥35,上海五角场万达商业广场万达影城国宾路58号3楼,口味8.1                                环境8.0                                服务7.8
休闲娱乐,阿曼尼,2                    条点评,四星商户,人均                                    -,淞沪路98号,口味7.3                                环境7.5                                服务8.0
美食,鸡当,我要点评,三星商户,人均                                    -,翔殷路1099号合生汇B2,口味6.8                                环境6.8                                服务6.7
休闲娱乐,zoo coffee(百联又一城购物中心店),1761                    条点评,准四星商户,人均                                        ￥40,淞沪路8号百联又一城购物中心6层,口味8.1                                环境8.0                                服务7.8
休闲娱乐,壹壹桌球(五角场店),28                    条点评,准四星商户,人均                                        ￥28,国济路20号7楼,口味7.3                                环境7.5                                服务8.0
美食,胖条条生日快乐,我要点评,三星商户,人均                                    -,五角场街道五角场万达广场国宾路18号A座13楼,口味6.8                                环境6.8                                服务6.7
休闲娱乐,汇佳桌游·狼人杀剧本杀·VR电玩(杨浦店),1087                    条点评,准四星商户,人均                                        ￥31,邯郸路399号财富大酒店院内1号楼,口味8.1                                环境8.0                                服务7.8
休闲娱乐,反斗乐园,1                    条点评,准四星商户,人均                                    -,国宾路58号万达广场b座1楼,口味7.3                                环境7.5                                服务8.0
美食,炖品世家(邯郸路店),我要点评,三星商户,人均                                    -,邯郸路600号万达商业广场第一食品4楼,口味6.8                                环境6.8                                服务6.7
休闲娱乐,live酒吧(feeling派对店),6                    条点评,四星商户,人均                                    -,淞沪路8号百联中心2层,口味7.3                                环境7.5                                服务8.0
美食,蓝粤春酒店,我要点评,三星商户,人均                                    -,五角场镇黄兴路2200号,口味6.9                                环境6.8                                服务6.8
休闲娱乐,威尔士健身会所(合生汇店),486                    条点评,三星商户,人均                                        ￥3180,翔殷路1099号合生汇5F,口味7.3                                环境7.5                                服务8.0
美食,贩卖志,我要点评,三星商户,人均                                    -,国定路与政修路交叉口北50米,口味6.9                                环境6.8                                服务6.8
休闲娱乐,新印象莫奈,92                    条点评,四星商户,人均                                        ￥81,五角场翔殷路合生汇5楼,口味7.3                                环境7.5                                服务8.0
美食,coziHOTDOG,我要点评,三星商户,人均                                    -,淞沪路8号百联又一城购物中心B1,口味6.9                                环境6.8                                服务6.8
休闲娱乐,本色酒吧(五角场店),11                    条点评,准五星商户,人均                                    -,淞沪路95号,口味7.3                                环境7.5                                服务8.0
美食,侬好川菜,我要点评,三星商户,人均                                    -,国济路28号顺达楼2层,口味6.9                                环境6.8                                服务6.8
休闲娱乐,龍帝实戰搏击俱乐部,110                    条点评,准五星商户,人均                                    -,五角场四平路国权路口230弄11号楼,口味7.3                                环境7.5                                服务8.0
美食,便民菜店,我要点评,三星商户,人均                                    -,国宾路91-5号,口味6.9                                环境6.8                                服务6.8
休闲娱乐,zoocoffee(合生汇店),455                    条点评,三星商户,人均                                        ￥37,翔殷路1099号合生汇3F,口味7.3                                环境7.5                                服务8.0
美食,上海宝康餐饮有限公司(五角场店),我要点评,三星商户,人均                                    -,政旦东路36号2F,口味6.9                                环境6.8                                服务6.8
休闲娱乐,有机世家(百联又一城购物中心店),1                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城购物中心B1层,口味7.3                                环境7.5                                服务8.0
美食,匆匆那年·精菜馆(五角场店),26                    条点评,该商户暂无星级,人均                                    -,政通路189号特力时尚汇2F,口味6.9                                环境6.8                                服务6.8
休闲娱乐,中影国际影城,5                    条点评,准四星商户,人均                                    -,五角场黄兴路,口味7.3                                环境7.5                                服务8.0
美食,万有全豆腐,我要点评,三星商户,人均                                    -,国定路四平路路口阳普平昌菜场内2楼251号,口味6.9                                环境6.8                                服务6.8
美食,茶饮呦可,我要点评,三星商户,人均                                    -,国济路28-7附近,口味6.9                                环境6.8                                服务6.8
美食,doka,我要点评,三星商户,人均                                    -,四平路国定路路口,口味6.9                                环境6.8                                服务6.8
美食,又一方,我要点评,三星商户,人均                                    -,淞沪路8号百联又一城7楼北侧,口味6.9                                环境6.8                                服务6.8
美食,弘韵贡茶（奶茶·鲜榨汁）(邯郸路店),6                    条点评,三星商户,人均                                    -,邯郸路399D-A,口味6.9                                环境6.8                                服务6.8
美食,果之满满五角场(万达店),8                    条点评,三星商户,人均                                    -,五角场国宾路,口味6.9                                环境6.8                                服务6.8
休闲娱乐,中发板棋牌室,1                    条点评,准四星商户,人均                                    -,黄兴路2055号,口味7.8                                环境7.7                                服务8.1
美食,小杨生煎(五角场万达店),1                    条点评,准四星商户,人均                                    -,淞沪路77号地下一屋B一28,口味6.6                                环境6.6                                服务6.6
美食,韩食汤,16                    条点评,三星商户,人均                                        ￥25,"国济路,百联又一城对面",口味6.9                                环境6.8                                服务6.8
休闲娱乐,莉莉玛莲酒吧(大学店),2                    条点评,四星商户,人均                                    -,邯郸路和四平路交叉口,口味7.8                                环境7.7                                服务8.1
美食,满记甜品(五角场万达店),1                    条点评,该商户暂无星级,人均                                    -,淞沪路111号131商铺,口味6.6                                环境6.6                                服务6.6
休闲娱乐,现磨咖啡(政旦东路店),93                    条点评,四星商户,人均                                        ￥17,政旦东路36号,口味7.8                                环境7.7                                服务8.1
休闲娱乐,一壶春生煎,6                    条点评,准四星商户,人均                                    -,国年路国定路,口味7.8                                环境7.7                                服务8.1
美食,大邻洞首尔炸鸡,我要点评,该商户暂无星级,人均                                    -,政通路189号特力时尚汇5F-7,口味6.6                                环境6.6                                服务6.6
休闲娱乐,夜乐门酒吧(五角场店),14                    条点评,准五星商户,人均                                    -,淞沪路92号1楼,口味7.8                                环境7.7                                服务8.1
休闲娱乐,OCE coffee,16                    条点评,准四星商户,人均                                        ￥25,五角场黄兴路,口味7.8                                环境7.7                                服务8.1
美食,花悦庭,我要点评,该商户暂无星级,人均                                    -,翔殷路1099号合生汇国际广场5F,口味6.6                                环境6.6                                服务6.6
休闲娱乐,轻食主义(五角场店),3                    条点评,准四星商户,人均                                        ￥45,黄兴路2218号合生汇大厦22楼,口味7.8                                环境7.7                                服务8.1
休闲娱乐,萌果游戏,我要点评,准四星商户,人均                                    -,国宾路18号上海五角场万达广场A座19层,口味7.8                                环境7.7                                服务8.1
美食,等船来·蒸汽海鲜集市(五角场店),我要点评,该商户暂无星级,人均                                    -,邯郸路399号-1,口味6.6                                环境6.6                                服务6.6
休闲娱乐,合乎体验团建活动拓展训练,22                    条点评,五星商户,人均                                        ￥162,国定东路200号公共实训培训基地1号楼,口味7.8                                环境7.7                                服务8.1
休闲娱乐,菲比·银座酒吧,2                    条点评,四星商户,人均                                    -,淞沪路100号,口味7.8                                环境7.7                                服务8.1
美食,西贝筱面村(特力时尚汇店),我要点评,该商户暂无星级,人均                                    -,邯郸路600号特力时尚汇5层,口味6.6                                环境6.6                                服务6.6
休闲娱乐,芝麻街仲夏乐园,5                    条点评,三星商户,人均                                    -,翔殷路1099号,口味7.8                                环境7.7                                服务8.1
美食,新鲜汁源,3                    条点评,三星商户,人均                                    -,淞沪路8号百联又一城3F,口味6.6                                环境6.6                                服务6.6
美食,渝味重庆麻辣烫,我要点评,该商户暂无星级,人均                                    -,国霞路366号,口味6.6                                环境6.6                                服务6.6
休闲娱乐,propaganda(杨浦总店),5                    条点评,四星商户,人均                                    -,淞沪路93号,口味7.8                                环境7.7                                服务8.1
美食,DQ(又一城二店),3845                    条点评,该商户暂无星级,人均                                    -,淞沪路8号B1层G09-B01-037,口味6.6                                环境6.6                                服务6.6
美食,菜老包(阳普平昌菜市场店),我要点评,该商户暂无星级,人均                                    -,固定路171号354摊位,口味6.6                                环境6.6                                服务6.6
休闲娱乐,HIVE VR,3                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇B2,口味7.8                                环境7.7                                服务8.1
美食,大鼓米线(杨浦合生汇店),4                    条点评,准四星商户,人均                                    -,五角场合生汇B1城市集市内,口味6.6                                环境6.6                                服务6.6
美食,阿甘锅盔(合生汇城市集市店),我要点评,该商户暂无星级,人均                                    -,黄兴路2228号合生汇B2层城市集市C13商铺,口味6.6                                环境6.6                                服务6.6
休闲娱乐,行云阁,1                    条点评,准四星商户,人均                                    -,邯郸路614号,口味7.8                                环境7.7                                服务8.1
美食,外公来了!,我要点评,该商户暂无星级,人均                                    -,五角场淞沪路,口味6.6                                环境6.6                                服务6.6
休闲娱乐,晨光生活馆(万达店),10                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场B1,口味7.7                                环境7.7                                服务7.5
休闲娱乐,视客vr,2                    条点评,三星商户,人均                                    -,邯郸路600号万达商业广场B1城中城,口味7.7                                环境7.7                                服务7.5
休闲娱乐,星轩咖啡,23                    条点评,准四星商户,人均                                        ￥12,国宾路100号,口味7.7                                环境7.7                                服务7.5
休闲娱乐,复旦大学新闻学院图书馆,11                    条点评,准四星商户,人均                                    -,国定路400号复旦新闻学院内,口味7.7                                环境7.7                                服务7.5
休闲娱乐,现磨咖啡(黄兴路店),8                    条点评,准四星商户,人均                                    -,黄兴路2077号,口味7.7                                环境7.7                                服务7.5
休闲娱乐,粉屋迷你k吧,4                    条点评,准四星商户,人均                                    -,合生汇b 2,口味7.7                                环境7.7                                服务7.5
休闲娱乐,盘石网盟,我要点评,准四星商户,人均                                    -,五角场街道国宾路18号万达广场A座701,口味7.7                                环境7.7                                服务7.5
休闲娱乐,Feceling Club(杨浦旗舰店),1                    条点评,准四星商户,人均                                    -,五角场淞沪路95号,口味7.7                                环境7.7                                服务7.5
美食,chapayom,我要点评,该商户暂无星级,人均                                    -,合生汇b2,口味7.1                                环境7.1                                服务7.1
休闲娱乐,HELLO WE,1                    条点评,准四星商户,人均                                    -,五角场国定东路200号1号楼613室,口味7.7                                环境7.7                                服务7.5
美食,德一碗凉皮(国宾路店),1                    条点评,准四星商户,人均                                    -,国宾路91号,口味7.1                                环境7.1                                服务7.1
休闲娱乐,lava品牌时尚夜店,1                    条点评,准四星商户,人均                                    -,淞沪路91号,口味7.7                                环境7.7                                服务7.5
美食,GOU(巴黎春天五角场店),我要点评,该商户暂无星级,人均                                    -,淞沪路1号巴黎春天B1层,口味7.1                                环境7.1                                服务7.1
休闲娱乐,小金豆工坊,1                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇L2,口味7.7                                环境7.7                                服务7.5
美食,快乐柠檬happylemon(合生汇店),我要点评,该商户暂无星级,人均                                    -,翔殷路1099号合生汇4层,口味7.1                                环境7.1                                服务7.1
休闲娱乐,乔山跑步机(特力时尚汇3楼特力屋),2                    条点评,准四星商户,人均                                    -,国宾路100号,口味7.7                                环境7.7                                服务7.5
美食,Jumbo burger(合生汇店),我要点评,该商户暂无星级,人均                                    -,翔殷路1099号合生汇4层,口味7.1                                环境7.1                                服务7.1
休闲娱乐,REX,我要点评,三星商户,人均                                    -,淞沪路8号百联又一城购物中心F2,口味7.7                                环境7.7                                服务7.5
美食,安琪儿创意蛋糕(五角场店),我要点评,该商户暂无星级,人均                                    -,邯郸路600号,口味7.1                                环境7.1                                服务7.1
休闲娱乐,wein friends,5                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城八楼,口味7.7                                环境7.7                                服务7.5
美食,佑果力,我要点评,该商户暂无星级,人均                                    -,淞沪路8号百联又一城购物中心B1,口味7.1                                环境7.1                                服务7.1
美食,青花椒,我要点评,该商户暂无星级,人均                                    -,黄兴路2216号,口味7.1                                环境7.1                                服务7.1
休闲娱乐,凯迪新都会,2                    条点评,准四星商户,人均                                    -,翔殷路1088号凯迪·新都汇1层,口味6.9                                环境6.8                                服务6.9
美食,鲜伶果蔬(平昌菜市场),我要点评,该商户暂无星级,人均                                    -,国定路171号平昌菜场2楼240号摊位,
休闲娱乐,全城热炼(PopRhy),2                    条点评,三星商户,人均                                    -,四平路2500号1602,口味6.9                                环境6.8                                服务6.9
美食,U.S.A Popcorn Stores,我要点评,该商户暂无星级,人均                                    -,淞沪路8号百联又一城购物中心B1,
美食,崇民蟹(五角场店),我要点评,该商户暂无星级,人均                                    -,邯郸路600号第一食品1楼,口味7.1                                环境7.1                                服务7.1
休闲娱乐,ICEBERG,我要点评,三星商户,人均                                    -,翔殷路1099号合生汇F1,口味6.9                                环境6.8                                服务6.9
美食,名媛美甲美睫,我要点评,该商户暂无星级,人均                                    -,淞沪路199号,
美食,PIZZAMARZANO(合生汇店),我要点评,该商户暂无星级,人均                                    -,翔殷路1099号合生汇1层,口味7.1                                环境7.1                                服务7.1
休闲娱乐,趣耍高尔夫培训学院(杨浦分店),我要点评,三星商户,人均                                    -,万达广场B座806室,口味6.9                                环境6.8                                服务6.9
美食,百味城,我要点评,该商户暂无星级,人均                                    -,政通路189号特力时尚汇4/5层,
美食,蜜思香咖(五角场店),我要点评,该商户暂无星级,人均                                    -,五角场,口味7.1                                环境7.1                                服务7.1
休闲娱乐,任性你琪姐,2                    条点评,三星商户,人均                                    -,国宾路88号,口味6.9                                环境6.8                                服务6.9
美食,新雅青年公寓餐厅,我要点评,该商户暂无星级,人均                                    -,政法路315号,
美食,孝心餐饮(五角场店),我要点评,该商户暂无星级,人均                                    -,邯郸路600号第一食品2楼,口味7.1                                环境7.1                                服务7.1
休闲娱乐,o2酒吧(杨浦超旗店),我要点评,三星商户,人均                                    -,淞沪路98号一楼,口味6.9                                环境6.8                                服务6.9
美食,托尼大叔韩国炸鸡,我要点评,该商户暂无星级,人均                                    -,邯郸路399号,
美食,NATURE'S BOUNTY,我要点评,该商户暂无星级,人均                                    -,淞沪路8号百联又一城购物中心B1,口味7.1                                环境7.1                                服务7.1
休闲娱乐,秦傲网络,我要点评,三星商户,人均                                    -,五角场街道翔殷路1128号沪东金融大厦16楼F4-F5,口味6.9                                环境6.8                                服务6.9
美食,yu味麻辣烫,我要点评,该商户暂无星级,人均                                    -,国济路28号2层易品美食天地,
休闲娱乐,晚秋花艺(鑫悦花店),我要点评,准四星商户,人均                                    -,国宾路18号A座,口味6.9                                环境6.8                                服务6.9
休闲娱乐,苏荷酒吧(杨浦店),1                    条点评,该商户暂无星级,人均                                    -,淞沪路91号,口味6.9                                环境6.8                                服务6.9
美食,暹金蜜语,我要点评,该商户暂无星级,人均                                    -,五角场淞沪路太平洋森活广场B-27,
休闲娱乐,艾力斯特按摩椅(杨浦店),1                    条点评,准四星商户,人均                                    -,黄兴路2038号近蓝天宾馆,口味6.9                                环境6.8                                服务6.9
休闲娱乐,天使动漫城,我要点评,该商户暂无星级,人均                                    -,四平路2330号2层,口味6.9                                环境6.8                                服务6.9
美食,ICHIGO 宜芝多(百联又一城店),我要点评,该商户暂无星级,人均                                    -,淞沪路8号百联又一城B1层,
休闲娱乐,哈拉里咖啡生活馆(邯郸路店),15                    条点评,准四星商户,人均                                        ￥10,邯郸路399号DA,口味6.9                                环境6.8                                服务6.9
休闲娱乐,酒吧桌球,我要点评,该商户暂无星级,人均                                    -,邯郸路399号,口味6.9                                环境6.8                                服务6.9
美食,懮の鳗.定时.宅送(特力时尚汇店),我要点评,该商户暂无星级,人均                                    -,邯郸路600号特力时尚汇1层,
休闲娱乐,豆丁网咖,9                    条点评,三星商户,人均                                    -,邯郸路399号财富大酒店3楼,口味6.9                                环境6.8                                服务6.9
美食,我是一只鸡,我要点评,该商户暂无星级,人均                                    -,邯郸路446号,
休闲娱乐,喇叭酒吧,我要点评,该商户暂无星级,人均                                    -,淞沪路67号,
美食,小杨美食,我要点评,该商户暂无星级,人均                                    -,五角场内环高架路延吉西路,
休闲娱乐,动因体育篮球班,我要点评,该商户暂无星级,人均                                    -,五角场附近,
美食,岚家友茶,我要点评,该商户暂无星级,人均                                    -,邯郸路585号苏宁电器广场1F美的展区,
休闲娱乐,乔山跑步机(特力时尚汇3楼),我要点评,该商户暂无星级,人均                                    -,邯郸路608号,
美食,聚鑫源哈尔滨水饺,我要点评,该商户暂无星级,人均                                    -,邯郸路600号万达商业广场第一食品2楼,
休闲娱乐,中数网络(四平路),我要点评,该商户暂无星级,人均                                    -,四平路2158号富庆国定大厦,
休闲娱乐,一茶一坐(上海五角场万达店),我要点评,该商户暂无星级,人均                                    -,淞沪路77号B1楼A—03室,
休闲娱乐,嘉贸展览,我要点评,该商户暂无星级,人均                                    -,五角场街道国宾路36号万达B座1905,
休闲娱乐,sparks 羽毛球游泳篮球乒乓球培训(网球黄兴路店),我要点评,该商户暂无星级,人均                                    -,黄兴路2053号,
休闲娱乐,威图酒吧,我要点评,该商户暂无星级,人均                                    -,淞沪路89号,
休闲娱乐,Cat 1,1                    条点评,该商户暂无星级,人均                                    -,五角场淞沪路,
休闲娱乐,catwalk酒吧,我要点评,该商户暂无星级,人均                                    -,淞沪路98号,
休闲娱乐,威尔士品质健身,我要点评,该商户暂无星级,人均                                    -,合生财富广场二楼威尔士健身,
休闲娱乐,夜上海iava品牌夜店,我要点评,该商户暂无星级,人均                                    -,五角场淞沪路99号2F,
休闲娱乐,se斗魂健身工作室,我要点评,该商户暂无星级,人均                                    -,五角场万达广场特力时尚汇4楼,
美食,早阳,我要点评,该商户暂无星级,人均                                    -,国宾路91号,口味6.9                                环境6.9                                服务6.9
休闲娱乐,hello night,我要点评,该商户暂无星级,人均                                    -,淞沪路91号,
美食,穿越食府,87                    条点评,该商户暂无星级,人均                                    -,四平路2150号,口味6.9                                环境6.9                                服务6.9
美食,祖名豆制品,我要点评,该商户暂无星级,人均                                    -,国定路171阳普菜市场二楼祖名豆制品251,口味6.9                                环境6.9                                服务6.9
美食,点心,我要点评,该商户暂无星级,人均                                    -,国定路171号,口味6.9                                环境6.9                                服务6.9
休闲娱乐,趣耍高尔夫五角场学院,我要点评,该商户暂无星级,人均                                    -,国宾路36号五角场万达广场B座805-806室,总分6.3                                环境6.1                                服务5.9
美食,赖上家生活超市,我要点评,该商户暂无星级,人均                                    -,淞沪路100号,口味6.9                                环境6.9                                服务6.9
休闲娱乐,lamade拉莫达,1                    条点评,该商户暂无星级,人均                                    -,翔殷路1099号,总分6.3                                环境6.1                                服务5.9
美食,美蛙小厨(五角场店),我要点评,该商户暂无星级,人均                                    -,政旦东路36号三楼,口味6.9                                环境6.9                                服务6.9
美食,湾仔港食,我要点评,该商户暂无星级,人均                                    -,邯郸路446号,口味6.9                                环境6.9                                服务6.9
美食,李记外卖,我要点评,该商户暂无星级,人均                                    -,黄兴路2055号甲,口味7.8                                环境8.0                                服务7.3
休闲娱乐,vclub,我要点评,该商户暂无星级,人均                                    -,淞沪路100号,总分6.3                                环境6.1                                服务5.9
美食,萝鲜生·果蔬超市(平昌店),我要点评,该商户暂无星级,人均                                    -,国定路171号,口味6.9                                环境6.9                                服务6.9
美食,都咔茶饮,我要点评,该商户暂无星级,人均                                    -,四平路2533号,口味7.8                                环境8.0                                服务7.3
休闲娱乐,莱仕邦跑步机(杨浦店),我要点评,该商户暂无星级,人均                                    -,黄兴路2038号近南京政治学院旁边,总分6.3                                环境6.1                                服务5.9
美食,味千拉面(百联又一城店),1                    条点评,准四星商户,人均                                        ￥45,淞沪路8号百联又一城7层,口味6.9                                环境6.9                                服务6.9
美食,滷坊,我要点评,该商户暂无星级,人均                                    -,五角场淞沪路太平洋森活广场,口味7.8                                环境8.0                                服务7.3
休闲娱乐,东郸社区老年活动室,我要点评,该商户暂无星级,人均                                    -,邯郸路500弄6号2层,总分6.3                                环境6.1                                服务5.9
美食,蟹庄缘阳澄湖大闸蟹(杨浦店),我要点评,该商户暂无星级,人均                                    -,国宾路89号,口味6.9                                环境6.9                                服务6.9
美食,杨浦一烤,我要点评,该商户暂无星级,人均                                    -,邯郸路397号,口味7.8                                环境8.0                                服务7.3
休闲娱乐,Nisa,我要点评,该商户暂无星级,人均                                    -,国定东路200号1号楼306室,总分6.3                                环境6.1                                服务5.9
美食,100%鲜榨果汁(百联又一城店),我要点评,该商户暂无星级,人均                                    -,淞沪路8号百联又一城3层,口味6.9                                环境6.9                                服务6.9
美食,新都餐车,我要点评,该商户暂无星级,人均                                    -,邯郸路399号,口味7.8                                环境8.0                                服务7.3
休闲娱乐,上海歌城(四平路店),2106                    条点评,四星商户,人均                                        ￥37,四平路2500号东方商厦6楼,总分6.3                                环境6.1                                服务5.9
美食,PUTIEN(百联又一城店),我要点评,该商户暂无星级,人均                                    -,淞沪路8号百联又一城7层,口味6.9                                环境6.9                                服务6.9
美食,Taco Bell 塔可贝尔(（五角场店）),我要点评,该商户暂无星级,人均                                    -,邯郸路600号万达广场1005/2005商铺,口味7.8                                环境8.0                                服务7.3
休闲娱乐,星巴克(五角场店),1633                    条点评,该商户暂无星级,人均                                        ￥40,邯郸路600号一楼,总分6.3                                环境6.1                                服务5.9
美食,镜花缘餐饮管理有限公司,我要点评,该商户暂无星级,人均                                    -,国定路100号210栋服务中心二楼餐厅,口味6.9                                环境6.9                                服务6.9
美食,杭城餐饮,我要点评,该商户暂无星级,人均                                    -,五角场黄兴路海鹏公寓好宝钢商厦,口味7.8                                环境8.0                                服务7.3
休闲娱乐,vr体验室,我要点评,该商户暂无星级,人均                                    -,五角场国济路28号B1网鱼网咖室内,总分6.3                                环境6.1                                服务5.9
美食,麻辣双娇饭店,我要点评,该商户暂无星级,人均                                    -,同丰路645号虹口百联第一食品一楼内,口味6.9                                环境6.9                                服务6.9
美食,广州蕉叶(五角场万达广场店),15843                    条点评,四星商户,人均                                        ￥122,邯郸路600号万达商业广场B1城中城A18-3号,口味7.8                                环境8.0                                服务7.3
休闲娱乐,辰太极(杨浦店),2                    条点评,该商户暂无星级,人均                                    -,五角场黄兴路2057号3楼,总分6.3                                环境6.1                                服务5.9
美食,Mousse House,2397                    条点评,准五星商户,人均                                        ￥130,国济路28号2楼,口味7.8                                环境8.0                                服务7.3
购物,MUJI(五角场店),571                    条点评,准五星商户,人均                                        ￥155,淞沪路8号百联又一城3楼南区,质量7.6                                环境7.5                                服务7.2
美食,曼玲粥店,15                    条点评,准四星商户,人均                                        ￥16,国定路2009号,口味7.8                                环境8.0                                服务7.3
购物,oce(合生汇店),286                    条点评,五星商户,人均                                        ￥251,翔殷路1099号合生汇B1层16室,质量7.6                                环境7.5                                服务7.2
美食,辛元潮汕牛肉火锅(五角场店),2680                    条点评,准五星商户,人均                                        ￥117,政旦东路36号3楼,口味7.8                                环境8.0                                服务7.3
购物,新视界眼镜(五角场万达店),1030                    条点评,五星商户,人均                                        ￥1179,淞沪路77号万达广场B1层A-18-11,质量7.6                                环境7.5                                服务7.2
美食,BlueDegree蓝度(合生汇店),709                    条点评,四星商户,人均                                        ￥121,翔殷路1099号合生汇5F,口味7.8                                环境8.0                                服务7.3
购物,zoff(合生汇店),46                    条点评,五星商户,人均                                        ￥5827,翔殷路1099号合生汇B1层,质量7.6                                环境7.5                                服务7.2
美食,果树楠木,599                    条点评,准五星商户,人均                                        ￥43,邯郸路397号,口味7.8                                环境8.0                                服务7.3
购物,AppleStore苹果零售店(五角场店),156                    条点评,准五星商户,人均                                        ￥503,翔殷路1099号上海合生汇1层,质量7.6                                环境7.5                                服务7.2
美食,喝糕(万达广场五角场店),1701                    条点评,四星商户,人均                                        ￥70,淞沪路77号万达广场B1层,口味7.8                                环境8.0                                服务7.3
购物,EXE颜镜店(合生汇店),441                    条点评,五星商户,人均                                        ￥307,翔殷路1099号合生汇4F406室,质量7.6                                环境7.5                                服务7.2
购物,万达广场(五角场店),2910                    条点评,准五星商户,人均                                        ￥288,淞沪路77号,质量7.6                                环境7.5                                服务7.2
购物,PurCotton(合生汇店),70                    条点评,准五星商户,人均                                        ￥66,翔殷路1099号合生汇2层,质量7.6                                环境7.5                                服务7.2
购物,百联又一城购物中心,2853                    条点评,四星商户,人均                                        ￥158,淞沪路8号,质量7.6                                环境7.5                                服务7.2
购物,大众书局(合生汇店),383                    条点评,四星商户,人均                                        ￥560,翔殷路1099号合生汇2F,质量7.6                                环境7.5                                服务7.2
购物,特力时尚汇,260                    条点评,准五星商户,人均                                        ￥287,邯郸路600号万达商业广场内,质量7.6                                环境7.5                                服务7.2
购物,巴黎春天(五角场店),3300                    条点评,准四星商户,人均                                        ￥137,淞沪路1号,质量7.6                                环境7.5                                服务7.2
购物,合生汇,1496                    条点评,四星商户,人均                                        ￥137,翔殷路1099号,质量7.6                                环境7.5                                服务7.2
购物,LAVANDE宇微花艺(合生汇店),67                    条点评,五星商户,人均                                        ￥268,翔殷路1099号合生汇B1,质量7.6                                环境7.5                                服务7.2
美食,虾域•尚蛙(邯郸店),932                    条点评,准五星商户,人均                                        ￥125,邯郸路395号,口味8.2                                环境8.0                                服务7.9
美食,阿甘锅盔(五角场万达店),318                    条点评,准四星商户,人均                                        ￥12,淞沪路77号万达广场B1层,口味8.2                                环境8.0                                服务7.9
购物,上海书城(五角场店),958                    条点评,四星商户,人均                                        ￥72,国宾路58号万达商业广场负1楼,质量9.3                                环境9.3                                服务9.3
美食,翠华餐厅(五角场店),4841                    条点评,准四星商户,人均                                        ￥90,淞沪路77号万达广场步行街D03地铺,口味8.2                                环境8.0                                服务7.9
美食,美珍香(巴黎春天五角场店),1542                    条点评,四星商户,人均                                        ￥57,淞沪路1号巴黎春天B1层,口味8.2                                环境8.0                                服务7.9
购物,爱婴室(合生汇店),72                    条点评,四星商户,人均                                        ￥529,黄兴路2228号上海合生国际广场地下二层36号,质量9.3                                环境9.3                                服务9.3
美食,掌柜的店纯朴中原菜(政通路店),7813                    条点评,四星商户,人均                                        ￥78,政通路189号万达广场特力时尚屋4楼402号铺,口味8.2                                环境8.0                                服务7.9
美食,哈尔滨食品厂(万达店),238                    条点评,准四星商户,人均                                        ￥40,淞沪路77号万达广场2层,口味8.2                                环境8.0                                服务7.9
购物,UNIQLO(万达广场五角场店),669                    条点评,四星商户,人均                                        ￥212,淞沪路77号万达广场B1层28-31号,质量9.3                                环境9.3                                服务9.3
美食,Playking玩者火焰薄饼(万达广场五角场店),694                    条点评,四星商户,人均                                        ￥64,淞沪路77号万达广场B1层,口味8.2                                环境8.0                                服务7.9
美食,川福记(国济路店),1128                    条点评,准四星商户,人均                                        ￥28,国济路28号,口味8.2                                环境8.0                                服务7.9
购物,茂昌眼镜(合生汇店),52                    条点评,准五星商户,人均                                        ￥645,翔殷路1099号合生汇B2,质量9.3                                环境9.3                                服务9.3
美食,安东鸡(合生汇店),1916                    条点评,准四星商户,人均                                        ￥83,翔殷路1099号合生汇B2,口味8.2                                环境8.0                                服务7.9
购物,三叶眼镜城(五角场商场),382                    条点评,准五星商户,人均                                        ￥331,翔殷路1088号凯迪大厦3楼,质量9.3                                环境9.3                                服务9.3
购物,POP MART,18                    条点评,四星商户,人均                                        ￥77,翔殷路1099号合生汇b1楼,质量9.3                                环境9.3                                服务9.3
美食,盛记一品锅贴(万达店),773                    条点评,准四星商户,人均                                        ￥8,淞沪路77号万达广场2层,口味8.2                                环境8.0                                服务7.9
购物,blt(合生汇店),297                    条点评,准五星商户,人均                                        ￥171,翔殷路1099号合生汇B2层,质量9.3                                环境9.3                                服务9.3
购物,H&M(特力时尚汇店),621                    条点评,四星商户,人均                                        ￥228,邯郸路600号万达商业广场特力时尚汇1层,质量9.3                                环境9.3                                服务9.3
