subscriberID,churn,gender,AGE,edu_class,incomeCode,duration,feton,peakMinAv,peakMinDiff,posTrend,negTrend,nrProm,prom,curPlan,avgplan,planChange,posPlanChange,negPlanChange,call_10086
74868457.000000,1.000000,0.000000,29.000000,0.000000,14.000000,2.000000,0.000000,353.333333,-32.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74868604.000000,1.000000,0.000000,63.000000,1.000000,15.000000,13.000000,0.000000,110.666667,-14.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74868761.000000,0.000000,1.000000,58.000000,0.000000,11.000000,22.000000,0.000000,150.333333,147.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74868837.000000,0.000000,1.000000,52.000000,0.000000,62.000000,6.000000,1.000000,365.333333,19.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74868860.000000,0.000000,1.000000,19.000000,0.000000,48.000000,7.000000,1.000000,37.666667,-64.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74868920.000000,0.000000,0.000000,64.000000,2.000000,39.000000,45.000000,0.000000,101.666667,-15.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74868936.000000,0.000000,1.000000,38.000000,0.000000,1.000000,6.000000,1.000000,246.333333,15.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74868997.000000,0.000000,1.000000,46.000000,1.000000,41.000000,16.000000,0.000000,2.000000,-3.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74869034.000000,1.000000,0.000000,10.000000,1.000000,50.000000,8.000000,0.000000,135.000000,-104.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74869054.000000,0.000000,0.000000,48.000000,1.000000,19.000000,11.000000,0.000000,6.666667,2.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74869180.000000,0.000000,1.000000,26.000000,0.000000,2.000000,9.000000,1.000000,182.333333,70.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74869182.000000,0.000000,1.000000,31.000000,2.000000,8.000000,16.000000,0.000000,29.666667,27.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74869272.000000,1.000000,0.000000,12.000000,0.000000,13.000000,8.000000,0.000000,99.000000,-258.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74869359.000000,0.000000,0.000000,44.000000,0.000000,51.000000,5.000000,1.000000,118.333333,-175.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74869401.000000,1.000000,0.000000,23.000000,1.000000,21.000000,8.000000,0.000000,0.333333,-1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74869625.000000,1.000000,1.000000,71.000000,1.000000,55.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74869644.000000,0.000000,1.000000,31.000000,1.000000,11.000000,47.000000,1.000000,151.333333,111.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74869734.000000,1.000000,0.000000,42.000000,0.000000,29.000000,4.000000,1.000000,186.666667,-109.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74869828.000000,0.000000,0.000000,32.000000,2.000000,14.000000,14.000000,0.000000,348.666667,-70.000000,0.000000,1.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74869925.000000,1.000000,1.000000,24.000000,1.000000,20.000000,12.000000,0.000000,201.000000,322.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74869936.000000,1.000000,0.000000,40.000000,1.000000,48.000000,2.000000,1.000000,128.333333,-57.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74870103.000000,0.000000,1.000000,49.000000,0.000000,45.000000,17.000000,1.000000,230.000000,-54.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74870151.000000,1.000000,1.000000,13.000000,1.000000,46.000000,10.000000,0.000000,304.666667,-45.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74870253.000000,0.000000,1.000000,54.000000,0.000000,16.000000,6.000000,1.000000,177.333333,6.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000
74870404.000000,0.000000,0.000000,69.000000,1.000000,15.000000,39.000000,1.000000,276.000000,-6.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74870440.000000,0.000000,0.000000,15.000000,1.000000,8.000000,14.000000,1.000000,303.333333,96.000000,1.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,1.000000
74870532.000000,0.000000,0.000000,32.000000,1.000000,5.000000,28.000000,1.000000,54.000000,26.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74870734.000000,0.000000,0.000000,18.000000,1.000000,53.000000,30.000000,1.000000,130.333333,57.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74870830.000000,0.000000,0.000000,50.000000,0.000000,16.000000,8.000000,1.000000,347.000000,-22.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74871116.000000,1.000000,1.000000,38.000000,0.000000,1.000000,2.000000,1.000000,236.666667,52.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74871160.000000,0.000000,1.000000,14.000000,0.000000,10.000000,6.000000,1.000000,319.666667,56.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74871169.000000,0.000000,0.000000,59.000000,1.000000,15.000000,7.000000,1.000000,177.666667,-155.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74871185.000000,0.000000,0.000000,26.000000,1.000000,26.000000,7.000000,1.000000,54.000000,-162.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74871233.000000,0.000000,1.000000,29.000000,1.000000,35.000000,17.000000,1.000000,173.666667,90.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74871267.000000,0.000000,0.000000,41.000000,1.000000,20.000000,20.000000,1.000000,283.000000,136.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74871366.000000,0.000000,0.000000,50.000000,0.000000,14.000000,33.000000,1.000000,45.333333,24.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74871375.000000,0.000000,1.000000,19.000000,2.000000,20.000000,22.000000,1.000000,209.000000,-18.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74871466.000000,0.000000,1.000000,14.000000,0.000000,41.000000,31.000000,0.000000,442.333333,86.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74871559.000000,1.000000,1.000000,22.000000,2.000000,62.000000,7.000000,0.000000,27.000000,13.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74871568.000000,1.000000,1.000000,32.000000,1.000000,15.000000,10.000000,1.000000,95.333333,30.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74871585.000000,0.000000,0.000000,50.000000,0.000000,21.000000,26.000000,1.000000,72.333333,9.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74871690.000000,0.000000,0.000000,53.000000,0.000000,35.000000,12.000000,1.000000,176.000000,71.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74872116.000000,0.000000,1.000000,28.000000,2.000000,15.000000,12.000000,0.000000,347.333333,-165.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74872185.000000,1.000000,1.000000,32.000000,1.000000,55.000000,4.000000,0.000000,61.333333,-14.000000,0.000000,1.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74872212.000000,1.000000,1.000000,49.000000,1.000000,28.000000,12.000000,0.000000,14.666667,-30.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74872249.000000,0.000000,0.000000,49.000000,2.000000,26.000000,9.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74872267.000000,0.000000,1.000000,41.000000,1.000000,1.000000,25.000000,1.000000,221.000000,-10.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74872271.000000,0.000000,0.000000,18.000000,2.000000,24.000000,21.000000,0.000000,357.666667,-20.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74872287.000000,1.000000,0.000000,56.000000,2.000000,52.000000,7.000000,1.000000,351.666667,147.000000,1.000000,0.000000,1.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74872321.000000,0.000000,0.000000,17.000000,2.000000,22.000000,23.000000,0.000000,562.666667,246.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74872353.000000,0.000000,0.000000,21.000000,3.000000,28.000000,29.000000,0.000000,209.000000,153.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74872366.000000,0.000000,0.000000,49.000000,0.000000,13.000000,5.000000,1.000000,44.666667,33.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74872475.000000,1.000000,1.000000,33.000000,2.000000,31.000000,4.000000,0.000000,340.500000,265.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74872608.000000,0.000000,0.000000,34.000000,1.000000,14.000000,12.000000,1.000000,89.666667,32.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74872660.000000,0.000000,0.000000,18.000000,0.000000,10.000000,26.000000,1.000000,243.666667,47.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74872761.000000,0.000000,0.000000,13.000000,2.000000,15.000000,49.000000,1.000000,205.333333,243.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74872825.000000,1.000000,0.000000,15.000000,1.000000,26.000000,5.000000,0.000000,29.666667,-56.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74873029.000000,0.000000,0.000000,12.000000,2.000000,5.000000,33.000000,1.000000,625.666667,260.000000,1.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,1.000000
74873101.000000,0.000000,1.000000,50.000000,1.000000,42.000000,10.000000,1.000000,135.333333,26.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000
74873126.000000,1.000000,1.000000,32.000000,2.000000,52.000000,9.000000,1.000000,284.000000,119.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74873135.000000,0.000000,0.000000,58.000000,1.000000,32.000000,19.000000,0.000000,333.333333,15.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74873161.000000,0.000000,0.000000,18.000000,2.000000,10.000000,12.000000,1.000000,459.333333,514.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74873204.000000,0.000000,1.000000,19.000000,0.000000,38.000000,9.000000,1.000000,397.333333,81.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74873231.000000,1.000000,1.000000,46.000000,1.000000,15.000000,5.000000,0.000000,302.333333,38.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74873266.000000,1.000000,1.000000,64.000000,3.000000,4.000000,20.000000,0.000000,4.333333,13.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74873285.000000,1.000000,0.000000,46.000000,0.000000,37.000000,3.000000,1.000000,159.333333,-105.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74873414.000000,0.000000,0.000000,46.000000,1.000000,45.000000,22.000000,1.000000,120.000000,-9.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74873614.000000,0.000000,1.000000,36.000000,0.000000,24.000000,12.000000,1.000000,209.333333,63.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74873703.000000,1.000000,0.000000,31.000000,0.000000,48.000000,5.000000,0.000000,214.666667,-402.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74873721.000000,0.000000,0.000000,31.000000,1.000000,43.000000,27.000000,1.000000,140.000000,-6.000000,0.000000,1.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74873906.000000,1.000000,1.000000,38.000000,0.000000,14.000000,7.000000,1.000000,242.666667,-59.000000,0.000000,1.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74873914.000000,0.000000,0.000000,32.000000,2.000000,39.000000,10.000000,1.000000,411.666667,44.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74873991.000000,1.000000,1.000000,13.000000,0.000000,36.000000,11.000000,0.000000,345.000000,-47.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74874045.000000,0.000000,1.000000,26.000000,0.000000,17.000000,11.000000,1.000000,260.000000,74.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74874109.000000,0.000000,0.000000,49.000000,0.000000,41.000000,31.000000,1.000000,161.333333,-7.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74874111.000000,1.000000,1.000000,33.000000,2.000000,17.000000,12.000000,0.000000,309.333333,68.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74874127.000000,0.000000,1.000000,42.000000,0.000000,21.000000,14.000000,1.000000,33.000000,-15.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74874427.000000,1.000000,1.000000,13.000000,0.000000,38.000000,9.000000,0.000000,382.666667,553.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74874489.000000,0.000000,0.000000,27.000000,0.000000,39.000000,11.000000,0.000000,61.666667,50.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74874555.000000,0.000000,0.000000,20.000000,2.000000,46.000000,46.000000,0.000000,286.333333,-339.000000,0.000000,1.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,1.000000
74874651.000000,0.000000,1.000000,31.000000,2.000000,44.000000,58.000000,1.000000,14.000000,26.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74874785.000000,0.000000,1.000000,41.000000,0.000000,5.000000,39.000000,0.000000,312.666667,-117.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74874977.000000,1.000000,1.000000,52.000000,1.000000,47.000000,12.000000,0.000000,13.666667,-33.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74875082.000000,0.000000,0.000000,14.000000,2.000000,14.000000,49.000000,1.000000,243.000000,29.000000,1.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,1.000000
74875150.000000,1.000000,0.000000,62.000000,2.000000,38.000000,11.000000,0.000000,77.000000,-52.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74875184.000000,1.000000,1.000000,19.000000,0.000000,10.000000,4.000000,0.000000,147.333333,-331.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74875210.000000,1.000000,1.000000,42.000000,0.000000,35.000000,11.000000,1.000000,234.333333,32.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74875231.000000,1.000000,1.000000,38.000000,0.000000,24.000000,3.000000,0.000000,411.333333,159.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74875273.000000,1.000000,0.000000,21.000000,0.000000,35.000000,2.000000,0.000000,312.000000,652.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74875287.000000,0.000000,1.000000,65.000000,1.000000,20.000000,7.000000,0.000000,0.666667,2.000000,1.000000,0.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74875295.000000,0.000000,1.000000,16.000000,1.000000,32.000000,21.000000,1.000000,360.666667,12.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74875300.000000,0.000000,0.000000,52.000000,2.000000,4.000000,43.000000,1.000000,131.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000
74875421.000000,1.000000,0.000000,35.000000,1.000000,10.000000,5.000000,1.000000,241.000000,35.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74875437.000000,0.000000,0.000000,13.000000,2.000000,48.000000,15.000000,1.000000,251.333333,91.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74875495.000000,1.000000,1.000000,11.000000,2.000000,58.000000,7.000000,1.000000,662.333333,543.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74875504.000000,0.000000,0.000000,30.000000,0.000000,16.000000,17.000000,0.000000,258.666667,294.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74875559.000000,0.000000,0.000000,24.000000,0.000000,47.000000,5.000000,0.000000,286.000000,76.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74875573.000000,0.000000,0.000000,32.000000,0.000000,5.000000,11.000000,1.000000,113.666667,14.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74875738.000000,0.000000,1.000000,27.000000,1.000000,44.000000,8.000000,1.000000,407.000000,29.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74875788.000000,1.000000,1.000000,73.000000,1.000000,48.000000,6.000000,0.000000,198.000000,-154.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74875814.000000,0.000000,0.000000,49.000000,2.000000,2.000000,47.000000,0.000000,143.000000,-12.000000,0.000000,1.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74876015.000000,0.000000,1.000000,17.000000,0.000000,54.000000,6.000000,0.000000,203.666667,92.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000
74876074.000000,1.000000,1.000000,14.000000,1.000000,29.000000,5.000000,0.000000,31.666667,-66.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74876167.000000,1.000000,1.000000,13.000000,1.000000,24.000000,13.000000,1.000000,240.666667,-21.000000,0.000000,1.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74876231.000000,0.000000,0.000000,18.000000,1.000000,9.000000,7.000000,1.000000,240.666667,0.000000,0.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74876234.000000,1.000000,0.000000,30.000000,1.000000,35.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74876278.000000,1.000000,0.000000,23.000000,2.000000,46.000000,4.000000,1.000000,249.666667,54.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74876301.000000,1.000000,0.000000,37.000000,1.000000,27.000000,10.000000,0.000000,18.333333,-49.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74876311.000000,0.000000,0.000000,34.000000,0.000000,19.000000,5.000000,0.000000,165.666667,-191.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74876490.000000,0.000000,1.000000,12.000000,0.000000,19.000000,12.000000,0.000000,338.000000,183.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74876498.000000,1.000000,0.000000,17.000000,0.000000,39.000000,5.000000,1.000000,229.000000,-572.000000,0.000000,1.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,1.000000
74876736.000000,0.000000,0.000000,64.000000,1.000000,60.000000,20.000000,1.000000,59.666667,19.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74876746.000000,1.000000,0.000000,22.000000,0.000000,49.000000,4.000000,1.000000,103.000000,-55.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74876834.000000,1.000000,1.000000,22.000000,2.000000,62.000000,9.000000,1.000000,161.666667,-216.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74876994.000000,1.000000,1.000000,19.000000,0.000000,46.000000,7.000000,1.000000,227.333333,11.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74877027.000000,0.000000,0.000000,29.000000,1.000000,47.000000,36.000000,1.000000,77.666667,66.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74877103.000000,0.000000,0.000000,43.000000,2.000000,39.000000,46.000000,0.000000,190.666667,-570.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74877154.000000,0.000000,0.000000,16.000000,0.000000,31.000000,7.000000,1.000000,31.666667,10.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74877220.000000,0.000000,1.000000,15.000000,1.000000,41.000000,19.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74877255.000000,1.000000,1.000000,53.000000,0.000000,32.000000,6.000000,0.000000,84.666667,-25.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74877308.000000,1.000000,1.000000,31.000000,0.000000,40.000000,4.000000,0.000000,108.333333,44.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74877408.000000,0.000000,0.000000,12.000000,1.000000,41.000000,8.000000,1.000000,160.333333,37.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74877439.000000,0.000000,1.000000,51.000000,1.000000,32.000000,12.000000,0.000000,128.000000,89.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74877557.000000,0.000000,0.000000,59.000000,2.000000,56.000000,7.000000,1.000000,187.333333,116.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74877604.000000,0.000000,0.000000,47.000000,0.000000,19.000000,5.000000,1.000000,19.333333,-6.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74877631.000000,0.000000,1.000000,40.000000,1.000000,60.000000,37.000000,1.000000,54.666667,16.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74877743.000000,0.000000,0.000000,40.000000,1.000000,55.000000,12.000000,1.000000,235.333333,-111.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74877925.000000,0.000000,0.000000,25.000000,0.000000,2.000000,9.000000,1.000000,21.333333,-25.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74878000.000000,0.000000,0.000000,17.000000,2.000000,13.000000,10.000000,1.000000,233.666667,41.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74878045.000000,0.000000,0.000000,18.000000,0.000000,36.000000,8.000000,0.000000,351.333333,138.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74878130.000000,0.000000,1.000000,17.000000,0.000000,11.000000,15.000000,0.000000,149.333333,-16.000000,0.000000,1.000000,2.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74878172.000000,1.000000,1.000000,13.000000,0.000000,1.000000,5.000000,0.000000,147.666667,-393.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74878230.000000,0.000000,0.000000,22.000000,1.000000,45.000000,21.000000,1.000000,232.333333,128.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74878330.000000,0.000000,1.000000,41.000000,1.000000,43.000000,31.000000,1.000000,81.333333,76.000000,1.000000,0.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74878345.000000,0.000000,1.000000,48.000000,0.000000,11.000000,19.000000,1.000000,194.000000,91.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
