client_id,sex,birth_date,district_id
2180,女,1972-10-17,51
2181,男,1968-07-22,46
2182,女,1929-12-01,75
2183,男,1931-08-21,75
2184,男,1970-07-07,24
2185,女,1957-06-20,20
2186,女,1942-07-26,48
2187,男,1933-03-12,40
2188,女,1925-08-25,40
2189,女,1962-11-15,21
2190,男,1974-10-22,28
2191,女,1979-08-04,28
2192,女,1956-04-12,1
2193,男,1952-07-26,1
2194,女,1961-08-22,50
2195,女,1942-09-13,68
2196,女,1955-02-16,31
2197,女,1962-12-10,47
2198,女,1920-02-22,17
2199,男,1911-12-09,17
2200,男,1953-07-31,66
2201,男,1929-02-23,44
2202,女,1928-08-17,44
2203,男,1939-10-01,10
2204,女,1946-08-19,54
2205,男,1952-12-12,55
2206,女,1964-06-04,10
2207,女,1961-02-17,70
2208,男,1959-01-09,70
2209,女,1927-06-13,30
2210,男,1933-04-23,30
2211,女,1920-02-24,3
2212,男,1972-05-27,52
2213,男,1968-11-07,3
2214,男,1946-11-07,5
2215,男,1925-01-29,10
2216,女,1972-07-04,1
2217,男,1974-02-20,1
2218,男,1968-11-08,43
2219,女,1964-11-28,43
2220,女,1952-02-17,20
2221,男,1945-03-15,20
2222,女,1934-08-03,1
2223,女,1943-05-24,70
2224,男,1932-10-04,54
2225,女,1960-11-06,4
2226,女,1964-10-09,74
2227,男,1975-07-25,42
2228,女,1940-03-20,43
2229,男,1944-09-07,68
2230,男,1969-05-31,5
2231,女,1971-10-13,21
2232,男,1967-05-27,36
2233,女,1964-12-24,36
2235,女,1940-04-20,14
2236,女,1978-06-27,44
2237,男,1958-10-03,47
2238,女,1954-02-19,47
2239,女,1976-01-09,6
2240,女,1932-03-12,47
2241,男,1926-12-30,47
2242,女,1976-06-05,1
2243,男,1980-07-04,1
2246,女,1953-08-01,55
2247,女,1978-01-13,35
2248,男,1975-10-24,7
2249,女,1945-12-07,32
2250,女,1938-12-08,34
2251,女,1971-10-13,26
2252,男,1965-11-15,37
2253,女,1957-09-09,37
2254,女,1927-12-09,72
2255,女,1923-08-24,50
2256,男,1974-06-05,70
2257,女,1979-08-31,62
2258,男,1979-11-03,62
2259,女,1950-01-02,19
2260,女,1962-04-22,62
2261,男,1956-11-13,62
2263,男,1934-08-17,1
2264,男,1943-05-08,4
2265,男,1977-09-18,52
2266,男,1939-01-23,16
2267,女,1966-04-10,1
2268,男,1938-12-26,10
2269,女,1963-11-10,48
2270,女,1960-04-21,61
2271,男,1964-11-07,61
2274,男,1964-10-14,9
2275,女,1965-07-24,9
2276,女,1932-04-27,44
2277,男,1979-03-25,1
2278,男,1921-07-01,76
2279,男,1953-11-06,52
2280,女,1974-04-24,10
2281,女,1978-06-06,76
2282,男,1973-03-11,60
2283,男,1961-08-09,1
2286,女,1966-11-26,54
2287,男,1979-10-21,47
2288,女,1957-08-23,32
2289,男,1954-08-21,32
2290,女,1954-05-30,31
2291,男,1957-09-19,6
2292,男,1921-11-10,59
2293,男,1969-11-22,1
2294,女,1952-12-27,32
2295,女,1939-02-28,22
2296,男,1942-06-13,22
2297,男,1965-01-18,48
2298,女,1969-05-15,48
2299,女,1940-02-20,6
2300,女,1961-07-07,35
2301,男,1960-12-19,35
2302,男,1957-01-26,74
2303,女,1939-04-01,61
2304,男,1939-02-11,61
2305,女,1949-06-10,70
2306,男,1943-08-21,70
2307,男,1923-09-06,26
2308,女,1974-10-31,27
2309,女,1976-05-13,15
2310,男,1939-07-23,40
2311,女,1935-10-01,40
2312,女,1975-02-15,11
2313,男,1980-10-29,70
2314,女,1959-12-16,34
2315,男,1963-10-08,34
2316,男,1970-03-25,1
2317,男,1976-02-22,1
2318,女,1923-09-19,20
2319,女,1970-05-16,40
2320,男,1951-05-23,60
2321,女,1968-01-12,68
2322,男,1928-06-11,15
2323,女,1942-06-29,48
2324,男,1978-07-16,27
2325,女,1955-02-03,2
2326,女,1945-12-14,72
2327,男,1919-10-27,73
2328,男,1968-10-02,24
2329,男,1973-01-02,18
2330,女,1948-11-17,40
2331,女,1957-05-31,42
2332,女,1949-12-22,60
2333,男,1949-10-12,60
2335,女,1934-03-28,66
2336,男,1922-07-17,12
2337,女,1917-04-09,12
2338,女,1957-07-25,58
2339,男,1956-12-06,58
2340,男,1953-05-02,42
2341,女,1947-07-13,42
2342,男,1948-12-18,70
2343,男,1959-03-18,1
2344,女,1924-04-27,3
2345,男,1942-07-19,33
2346,女,1947-10-25,33
2347,女,1943-12-17,35
2348,男,1933-04-24,35
2349,女,1968-07-10,46
2350,男,1967-06-09,46
2351,男,1965-04-17,38
2352,女,1977-09-29,70
2353,女,1929-09-17,4
2354,男,1967-12-21,1
2355,女,1948-06-30,6
2356,男,1930-07-10,52
2357,女,1937-01-10,52
2358,女,1946-10-16,74
2359,男,1953-07-01,74
2361,男,1968-09-24,9
2362,女,1974-09-02,9
2363,男,1947-06-18,43
2364,女,1971-04-26,56
2365,女,1953-06-26,46
2366,男,1930-01-01,35
2367,女,1931-04-05,35
2368,女,1943-12-22,64
2369,男,1940-12-19,64
2370,女,1956-08-21,41
2371,女,1956-02-07,70
2372,女,1971-04-09,23
2373,男,1954-01-19,15
2374,男,1968-07-27,9
2375,女,1965-07-25,72
2376,男,1964-08-19,72
2377,男,1950-11-17,49
2378,女,1953-03-13,63
2379,女,1964-06-19,33
2380,男,1927-08-17,40
2381,女,1931-10-11,40
2382,女,1927-10-25,62
2383,女,1947-01-01,31
2384,男,1946-12-17,31
2385,男,1933-05-05,13
2386,女,1934-03-10,13
2387,女,1945-07-16,77
2388,男,1971-07-29,42
2389,男,1924-07-20,25
2390,男,1938-05-13,57
2391,男,1942-01-24,1
2392,男,1955-05-21,26
2393,女,1976-08-23,16
2394,男,1962-06-04,5
2395,男,1953-03-11,8
2396,女,1949-08-29,41
2397,男,1918-07-14,46
2398,女,1955-08-25,71
2399,女,1943-05-02,42
2400,男,1959-04-10,19
2401,女,1948-01-26,26
2402,男,1948-10-26,41
2403,女,1963-01-25,1
2404,女,1977-07-05,27
2405,男,1975-08-21,27
2406,女,1956-10-06,49
2407,男,1975-08-27,51
2408,女,1940-04-28,6
2409,男,1964-05-27,54
2410,女,1973-02-08,73
2411,男,1968-08-17,73
2412,男,1980-10-26,20
2413,男,1961-08-09,46
2414,女,1950-07-13,54
2415,男,1957-04-24,54
2416,女,1954-12-23,72
2417,女,1938-06-21,48
2418,女,1953-12-27,1
2419,女,1954-06-23,1
2420,女,1972-06-06,48
2421,男,1970-11-10,48
2422,女,1976-06-09,68
2423,男,1957-07-09,42
2424,男,1920-11-10,54
2425,女,1977-07-18,6
2426,男,1927-06-09,74
2427,女,1934-11-30,74
2428,女,1946-06-27,1
2429,男,1973-11-22,70
2430,男,1937-10-28,5
2431,男,1966-10-10,75
2432,女,1924-03-08,27
2433,男,1964-06-19,32
2434,女,1945-05-24,42
2435,女,1943-10-18,16
2436,女,1934-08-06,25
2437,男,1936-12-27,45
2438,女,1946-09-19,52
2439,男,1944-11-26,52
2440,男,1935-09-09,17
2441,男,1928-10-06,1
2442,女,1927-07-08,1
2443,男,1949-05-23,75
2444,男,1934-08-26,4
2445,男,1969-02-26,54
2447,男,1972-10-07,68
2448,女,1971-07-01,68
2449,男,1967-12-28,1
2450,女,1975-05-17,54
2451,男,1939-12-06,42
2452,女,1952-06-07,64
2453,男,1924-01-13,13
2454,女,1940-09-04,69
2455,男,1919-11-04,72
2456,女,1923-12-04,72
2457,男,1940-08-17,68
2458,女,1932-08-09,68
2459,女,1974-07-22,20
2460,女,1963-01-05,19
2461,男,1967-04-02,64
2462,男,1934-06-06,19
2463,男,1944-12-17,7
2464,男,1945-09-01,30
2465,男,1973-10-17,51
2467,女,1946-05-16,36
2468,男,1965-03-18,71
2469,女,1957-09-10,54
2470,男,1943-06-14,53
2471,女,1942-01-05,53
2472,女,1976-03-29,70
2473,女,1976-10-17,20
2474,男,1957-04-06,42
2475,女,1982-02-02,44
2476,女,1957-02-16,75
2477,男,1952-06-14,75
2478,女,1940-05-24,48
2479,女,1959-03-31,31
2480,女,1976-12-08,46
2481,男,1948-06-22,6
2482,男,1925-01-07,34
2483,女,1929-12-30,34
2484,男,1969-12-21,68
2485,男,1933-05-15,20
2486,女,1961-10-05,76
2487,女,1967-09-25,67
2488,女,1980-09-22,9
2489,女,1975-01-28,64
2490,女,1961-03-26,61
2491,女,1939-03-20,5
2492,男,1943-12-13,5
2493,男,1962-10-09,1
2494,男,1971-01-06,37
2495,女,1939-12-14,58
2496,男,1972-07-07,1
2497,女,1962-04-06,34
2498,男,1980-03-12,37
2499,男,1944-08-04,13
2500,女,1946-08-20,24
2501,女,1940-12-04,70
2502,女,1935-03-13,1
2503,女,1977-09-23,54
2504,男,1950-01-09,61
2505,女,1960-04-30,25
2506,男,1976-09-27,76
2507,女,1952-08-26,37
2508,女,1965-08-07,72
2509,男,1971-02-06,72
2510,女,1959-06-10,72
2511,女,1975-03-27,35
2512,男,1974-07-27,35
2513,男,1941-05-08,41
2514,男,1957-02-11,59
2515,男,1958-06-03,12
2516,女,1942-01-05,33
2517,男,1924-09-09,18
2518,女,1921-05-07,18
2519,女,1970-08-06,29
2520,男,1944-07-30,62
2521,女,1947-03-30,55
2522,男,1937-09-08,74
2523,女,1937-12-02,74
2524,男,1959-07-31,36
2525,女,1952-07-10,36
2526,男,1964-07-26,1
2527,女,1947-07-31,44
2528,男,1977-02-16,25
2529,男,1939-06-22,70
2530,男,1950-02-11,8
2531,女,1954-01-24,5
2532,男,1937-05-09,29
2533,女,1929-07-17,40
2534,男,1943-01-10,1
2535,男,1945-01-10,1
2536,男,1961-10-22,64
2537,男,1957-10-10,73
2538,男,1980-02-23,56
2539,女,1972-01-21,32
2540,男,1981-06-26,46
2542,男,1944-12-19,3
2543,女,1952-08-27,3
2545,女,1953-09-28,9
2546,女,1961-12-03,41
2547,女,1953-10-29,48
2548,男,1953-10-06,48
2549,女,1923-05-05,70
2550,女,1976-10-12,1
2551,女,1939-08-11,70
2552,女,1964-01-24,74
2553,男,1976-11-24,34
2554,男,1941-09-20,64
2555,男,1963-09-23,42
2556,女,1951-02-10,44
2557,男,1957-02-18,7
2558,男,1959-01-18,30
2559,女,1965-03-31,8
2560,女,1974-06-20,70
2561,男,1945-07-26,48
2562,男,1952-11-01,42
2563,男,1971-09-08,74
2565,男,1946-05-22,64
2566,女,1963-03-25,29
2567,男,1943-05-30,64
2568,女,1938-06-11,64
2569,男,1948-04-01,69
2570,女,1947-06-19,69
2571,女,1979-04-25,43
2572,男,1953-10-08,1
2573,女,1965-03-10,1
2574,女,1932-04-22,29
2576,女,1979-05-16,46
2577,男,1918-01-07,70
2578,男,1954-07-08,76
2579,女,1935-01-02,11
2580,男,1935-03-07,11
2581,女,1953-11-19,52
2582,男,1938-12-15,51
2583,男,1937-06-17,75
2584,女,1944-12-15,4
2585,女,1971-08-28,75
2586,男,1966-05-14,8
2587,女,1973-01-03,8
2588,男,1958-05-19,33
2589,男,1963-02-17,21
2590,女,1964-10-19,42
2591,男,1960-02-27,42
2592,女,1980-08-31,1
2593,男,1977-06-10,1
2594,男,1963-07-31,55
2596,男,1961-10-08,31
2597,女,1969-08-06,28
2598,男,1965-10-25,28
2599,男,1946-01-09,1
2600,女,1923-04-17,7
2601,男,1961-07-25,37
2602,女,1966-08-20,37
2603,女,1972-11-03,38
2604,男,1926-07-11,22
2605,女,1925-04-17,22
2606,男,1943-01-04,31
2607,男,1943-03-27,63
2608,女,1943-09-15,58
2609,男,1977-05-09,1
2610,女,1980-05-03,1
2611,男,1938-11-09,77
2612,男,1975-02-03,38
2613,男,1977-10-26,1
2614,男,1946-03-14,72
2615,女,1945-08-26,64
2616,男,1970-07-07,50
2617,女,1962-06-26,50
2618,男,1942-08-14,17
2619,女,1969-07-09,63
2620,男,1968-07-18,63
2621,男,1956-05-09,51
2622,男,1973-06-07,71
2623,女,1965-07-16,16
2625,男,1972-10-07,57
2626,男,1940-02-14,1
2628,女,1931-11-05,1
2629,男,1931-12-03,1
2630,女,1937-08-20,64
2631,男,1970-05-21,18
2632,女,1963-02-25,18
2633,女,1967-07-12,1
2635,女,1966-12-10,67
2636,男,1918-10-24,28
2637,男,1935-06-06,64
2638,男,1942-01-07,1
2639,女,1950-03-04,45
2640,男,1951-01-29,45
2642,男,1973-09-04,22
2643,女,1946-01-07,54
2644,女,1964-03-23,6
2645,男,1920-04-22,67
2646,女,1937-06-07,63
2647,男,1940-03-26,9
2648,女,1934-10-10,9
2650,男,1975-03-05,75
2651,女,1969-11-27,75
2652,女,1949-05-09,41
2653,男,1950-01-25,1
2654,女,1939-10-08,59
2655,男,1963-08-12,44
2656,男,1955-09-15,54
2657,男,1948-07-09,73
2658,男,1933-01-21,11
2659,男,1941-05-24,46
2661,女,1961-10-17,1
2662,男,1978-08-29,1
2663,男,1976-10-01,8
2666,女,1935-07-06,47
2667,男,1972-01-01,9
2668,女,1975-02-09,9
2669,男,1927-05-08,51
2670,男,1936-09-13,45
2671,女,1972-04-22,35
2672,女,1940-03-26,7
2673,男,1959-07-16,65
2674,女,1952-10-03,65
2675,男,1924-01-22,31
2676,男,1961-06-01,61
2677,男,1922-05-24,33
2678,女,1918-05-15,33
2679,男,1938-09-30,1
2680,女,1945-09-02,1
2681,女,1971-01-04,45
2682,男,1975-01-14,45
2683,女,1929-06-13,48
2684,女,1953-02-11,74
2685,女,1969-06-21,73
2686,女,1951-03-24,19
2687,男,1949-08-22,19
2688,女,1967-10-24,60
2689,男,1923-01-17,16
2690,女,1971-12-25,58
2691,男,1964-05-17,47
2692,男,1925-05-30,44
2693,女,1976-08-04,46
2694,女,1927-10-06,15
2695,男,1929-05-16,15
2696,男,1947-09-04,2
2697,女,1948-08-14,2
2698,女,1970-10-07,31
2699,男,1977-02-23,31
2700,男,1945-02-22,34
2701,男,1952-03-29,1
2702,男,1919-02-26,7
2703,女,1973-03-12,2
2704,女,1949-05-22,1
2705,男,1924-04-30,43
2706,男,1967-07-02,3
2707,男,1969-05-23,45
2708,男,1958-08-12,73
2709,男,1946-06-14,26
2712,男,1956-01-17,25
2713,男,1962-09-02,36
2714,女,1970-03-06,6
2715,男,1957-07-04,7
2716,女,1969-07-13,25
2717,男,1930-04-28,46
2718,女,1932-12-22,46
2719,女,1964-10-30,29
2720,女,1949-09-05,1
2721,女,1950-06-26,24
2724,男,1975-03-01,35
2726,女,1973-07-28,1
2727,男,1968-02-05,1
2728,男,1922-08-13,74
2729,男,1966-08-28,1
2730,男,1947-03-18,52
2731,男,1927-12-08,38
2732,女,1953-09-16,57
2733,女,1927-11-11,3
2734,男,1934-11-12,3
2735,男,1928-07-31,64
2736,女,1958-02-15,1
2738,男,1951-04-25,1
2739,男,1950-01-26,13
2740,女,1967-11-23,36
2741,女,1930-11-29,41
2742,女,1948-08-27,65
2743,女,1939-10-04,50
2744,男,1943-02-22,50
2745,女,1939-08-07,54
2746,男,1971-02-25,1
2747,男,1936-10-14,6
2748,女,1936-10-06,6
2749,女,1921-03-04,14
2750,男,1913-07-13,14
2751,女,1957-01-24,68
2752,男,1971-08-09,48
2754,女,1978-05-24,66
2755,女,1970-03-23,1
2756,女,1919-09-28,31
2758,男,1946-07-14,1
2759,男,1974-01-26,2
2760,女,1975-12-12,68
2761,女,1977-09-29,1
2762,女,1953-04-23,29
2765,女,1981-04-20,36
2766,男,1959-09-15,70
2767,女,1954-06-04,70
2768,男,1964-04-02,1
2769,男,1937-05-15,69
2770,男,1954-07-08,1
2771,男,1920-10-25,37
2772,女,1923-01-08,37
2773,女,1919-09-13,49
2774,男,1921-02-23,49
2775,女,1978-07-09,41
2776,女,1934-06-07,31
2777,女,1970-03-28,46
2778,男,1964-05-16,57
2779,男,1948-05-04,29
2780,女,1947-01-16,29
2781,女,1960-11-22,46
2782,男,1940-09-13,31
2783,男,1940-06-20,1
2784,女,1958-07-25,36
2785,男,1962-07-29,22
2786,男,1951-11-02,24
2787,女,1976-10-14,41
2788,女,1951-10-21,49
2789,女,1951-12-25,1
2790,男,1975-02-10,16
2791,男,1921-10-10,60
2794,男,1965-01-22,18
2795,女,1968-04-13,18
2796,男,1974-06-25,15
2797,男,1950-11-05,28
2798,男,1931-06-27,65
2799,女,1961-12-02,4
2800,男,1949-08-26,2
2801,男,1919-02-18,75
2802,女,1966-11-29,1
2803,男,1931-10-12,68
2804,女,1936-11-10,68
2805,男,1964-07-13,73
2806,女,1955-07-01,58
2808,女,1974-03-31,8
2809,男,1979-02-14,33
2810,男,1971-07-28,72
2811,女,1946-12-07,1
2812,女,1970-05-02,55
2813,男,1941-04-10,70
2814,女,1973-02-10,19
2815,男,1930-06-30,35
2816,女,1938-03-15,35
2817,女,1977-02-19,1
2818,男,1963-04-12,54
2819,男,1980-08-12,8
2820,男,1966-12-17,77
2821,女,1980-11-01,45
2822,男,1958-10-19,50
2823,女,1946-12-18,70
2824,男,1941-09-05,39
2825,男,1958-03-29,65
2826,男,1935-01-28,59
2827,男,1923-02-13,63
2828,女,1949-07-10,14
2829,女,1939-12-27,33
2830,男,1974-11-14,51
2831,女,1980-07-09,68
2832,男,1927-07-23,13
2833,女,1923-07-09,13
2834,男,1949-05-23,52
2835,男,1966-01-27,27
2836,女,1919-09-21,38
2837,男,1927-05-21,38
2838,男,1965-03-09,65
2839,女,1928-07-05,72
2840,男,1934-05-14,72
2841,女,1973-04-10,18
2842,男,1958-06-17,74
2843,女,1966-10-06,70
2844,男,1962-11-19,51
2845,男,1952-09-02,7
2846,女,1969-03-17,1
2847,女,1942-07-25,34
2848,男,1939-02-20,34
2849,男,1928-04-02,19
2850,男,1970-08-20,7
2851,男,1939-08-10,54
2852,女,1942-06-28,26
2853,女,1956-04-25,28
2854,男,1949-06-01,16
2855,女,1957-07-26,16
2856,男,1923-11-11,47
2857,男,1927-02-03,33
2858,女,1926-02-12,42
2859,女,1928-09-24,68
2860,男,1958-03-31,28
2862,女,1964-10-07,49
2863,男,1968-03-05,49
2864,女,1952-04-09,51
2865,男,1948-11-18,15
2866,女,1949-10-30,15
2867,女,1960-01-23,1
2868,男,1933-12-14,14
2869,男,1975-08-05,1
2870,男,1959-11-28,29
2871,女,1967-11-23,71
2872,女,1933-10-27,77
2873,女,1975-03-24,16
2874,男,1972-09-10,34
2875,男,1936-08-17,46
2876,男,1977-01-07,1
2877,男,1932-04-29,59
2878,男,1947-04-17,68
2879,男,1977-01-10,40
2880,男,1952-12-30,60
2881,女,1967-03-21,12
2882,男,1931-12-14,70
2883,男,1953-02-26,30
2884,女,1958-10-10,40
2885,女,1965-10-04,1
2886,男,1958-10-03,1
2887,女,1961-01-29,2
2888,女,1978-09-09,1
2889,男,1943-12-05,25
2890,男,1951-10-11,62
2891,女,1957-07-23,62
2892,女,1941-03-21,3
2893,女,1927-11-02,2
2894,女,1948-07-25,70
2895,女,1977-05-17,70
2896,女,1975-05-16,1
2897,男,1925-07-18,40
2898,女,1920-10-17,40
2899,男,1918-05-18,16
2900,男,1923-03-22,18
2901,女,1939-01-09,25
2902,女,1959-07-03,8
2903,男,1959-11-26,8
2904,女,1946-05-18,64
2905,男,1951-07-07,64
2906,男,1934-12-16,5
2907,女,1932-09-22,5
2908,男,1971-02-28,1
2909,男,1936-10-09,26
2910,男,1936-09-28,76
2911,男,1932-09-25,45
2912,女,1925-07-28,45
2913,男,1962-12-27,44
2915,女,1954-02-22,33
2916,男,1972-09-30,1
2917,男,1940-01-18,16
2918,男,1967-05-21,5
2919,女,1970-09-08,5
2920,女,1962-06-23,44
2921,女,1976-12-20,64
2922,男,1940-09-07,43
2923,女,1977-03-21,35
2924,女,1941-02-06,18
2925,男,1947-09-08,18
2926,男,1934-02-11,27
2927,女,1929-12-28,27
2928,男,1932-03-02,38
2929,男,1958-03-10,1
2930,男,1941-03-22,41
2932,女,1940-07-11,1
2933,男,1942-12-12,72
2934,女,1948-04-27,72
2935,女,1944-05-02,61
2936,女,1945-03-11,3
2937,男,1949-07-01,74
2938,女,1921-06-01,8
2939,男,1918-02-13,8
2940,男,1965-10-16,1
2941,男,1951-03-12,38
2942,女,1966-06-03,67
2943,女,1980-06-28,1
2944,女,1943-08-23,71
2945,男,1921-06-02,74
2946,女,1926-01-23,74
2947,女,1957-05-18,19
2948,男,1978-11-20,47
2949,男,1943-09-25,14
2950,男,1944-06-06,46
2951,女,1950-08-31,76
2952,女,1978-01-17,52
2953,男,1936-07-07,3
2954,女,1959-08-12,38
2955,男,1952-07-16,38
2956,男,1939-08-06,23
2957,男,1978-03-07,23
2958,男,1975-05-07,48
2959,男,1957-11-19,54
2960,男,1928-12-19,1
2961,女,1933-12-28,1
2962,男,1938-11-10,1
2963,女,1939-03-29,1
2964,男,1978-11-27,8
2965,女,1918-02-07,30
2966,男,1955-02-20,65
2967,女,1961-01-15,53
2968,男,1962-08-24,40
2969,男,1923-04-22,55
2970,女,1922-04-06,55
2971,女,1977-12-03,1
2972,男,1976-01-14,1
2974,女,1951-07-12,56
2975,女,1943-03-18,33
2976,女,1922-08-03,57
2977,男,1963-02-06,39
2978,女,1948-03-05,33
2979,女,1961-12-22,4
2980,男,1974-06-14,11
2981,女,1949-02-05,16
2982,女,1973-03-23,6
2983,男,1967-07-23,6
2984,女,1963-05-24,60
2985,男,1960-04-13,60
2986,男,1952-05-15,14
2987,女,1946-06-01,14
2988,男,1961-05-21,33
2989,女,1949-02-01,17
2990,女,1938-04-02,32
2991,男,1941-07-31,32
2992,男,1966-05-07,11
2994,男,1963-07-22,18
2995,女,1941-06-15,35
2996,男,1965-01-29,1
2997,女,1941-03-09,1
2998,男,1961-04-02,1
2999,女,1979-03-24,74
3000,女,1928-04-02,41
3001,男,1958-10-07,1
3002,女,1955-05-13,42
3003,女,1973-05-12,69
3004,男,1971-07-13,69
3005,男,1931-06-29,43
3006,女,1973-08-08,22
3007,男,1964-04-11,76
3008,男,1919-12-19,73
3009,女,1957-08-03,62
3010,男,1960-01-12,62
3011,男,1955-09-19,74
3012,女,1955-11-10,70
3013,女,1950-03-18,51
3014,男,1953-11-05,51
3015,男,1952-02-29,73
3016,男,1977-08-23,40
3017,男,1941-05-14,2
3018,男,1978-01-28,61
3019,男,1969-09-23,30
3020,女,1942-08-27,32
3021,男,1961-08-24,1
3022,女,1954-09-22,1
3023,男,1959-04-04,16
3024,男,1929-03-08,60
3025,女,1932-12-27,60
3026,男,1947-03-25,22
3027,男,1959-07-25,62
3028,女,1932-04-23,34
3029,男,1970-05-08,43
3030,女,1976-05-10,68
3031,女,1965-09-05,40
3032,男,1959-04-10,40
3035,男,1964-11-02,27
3036,女,1941-03-31,16
3037,男,1942-01-04,64
3038,女,1946-03-05,6
3039,女,1969-06-01,55
3041,女,1927-04-24,4
3042,女,1968-02-14,18
3043,女,1951-11-15,63
3044,男,1945-10-07,36
3045,女,1950-03-18,10
3046,女,1925-01-22,1
3047,男,1975-10-01,45
3048,女,1923-01-06,16
3049,男,1967-04-06,6
3050,女,1967-07-31,6
3051,男,1928-03-11,65
3054,男,1958-04-28,74
3055,男,1931-02-23,51
3056,女,1959-01-16,38
3057,男,1962-03-05,38
3058,女,1943-09-29,49
3059,男,1977-11-29,61
3060,男,1960-05-18,61
3061,女,1965-10-05,61
3062,女,1930-08-22,41
3063,男,1971-01-29,27
3064,男,1930-05-05,42
3065,女,1921-08-21,24
3066,女,1982-03-09,54
3067,女,1952-06-21,57
3068,男,1954-03-20,57
3069,男,1943-10-23,21
3070,男,1920-12-12,46
3071,女,1967-02-23,38
3072,男,1936-04-14,1
3073,女,1937-10-23,1
3074,男,1958-11-07,1
3075,男,1941-05-05,74
3076,女,1962-11-17,57
3077,女,1934-02-24,50
3078,男,1932-01-31,50
3079,男,1943-05-19,67
3080,女,1951-07-27,5
3081,男,1945-03-02,5
3082,女,1979-10-17,52
3083,男,1971-04-07,41
3084,女,1951-08-24,23
3085,女,1946-06-29,62
3086,男,1948-09-14,62
3087,女,1959-09-21,46
3088,男,1950-06-11,40
3089,男,1974-07-26,46
3090,男,1968-11-17,32
3091,女,1966-03-03,15
3092,女,1967-11-06,59
3093,男,1966-02-21,35
3094,男,1950-08-18,48
3095,男,1953-06-29,36
3096,男,1982-02-27,74
3097,男,1948-08-22,48
3098,男,1938-06-23,17
3099,男,1965-11-13,17
3100,男,1931-03-30,2
3101,男,1941-12-13,1
3102,女,1979-02-16,61
3103,女,1973-03-07,64
3104,女,1982-01-04,4
3105,男,1947-08-17,68
3106,女,1928-03-03,72
3107,男,1960-11-16,30
3108,女,1962-02-26,30
3109,女,1932-04-21,7
3110,男,1931-02-27,54
3111,女,1924-02-07,54
3112,男,1939-09-12,24
3113,女,1971-11-12,60
3114,男,1971-02-24,60
3115,男,1961-11-30,72
3116,男,1951-09-09,28
3117,女,1941-06-22,62
3118,男,1940-07-09,62
3119,女,1936-01-26,50
3120,男,1964-06-02,75
3121,女,1956-10-18,57
3122,男,1959-04-02,57
3123,男,1979-07-25,1
3124,女,1958-01-02,5
3125,女,1922-10-30,10
3126,男,1938-01-13,47
3127,女,1920-06-18,1
3128,女,1944-02-09,69
3129,女,1946-08-01,5
3130,女,1955-05-31,19
3131,女,1935-06-14,1
3132,女,1975-03-24,1
3133,女,1973-04-20,31
3134,男,1938-05-04,1
3135,男,1969-01-06,48
3136,男,1963-12-18,1
3137,男,1947-02-26,70
3138,女,1943-08-12,70
3139,女,1956-09-23,46
3140,男,1959-04-13,46
3141,女,1925-11-09,9
3142,男,1919-03-18,68
3143,女,1944-02-02,21
3144,男,1919-08-04,1
3145,女,1921-11-04,1
3146,男,1948-07-15,1
3147,女,1964-04-26,19
3148,男,1942-04-04,3
3149,女,1935-01-09,3
3150,女,1932-07-24,54
3151,女,1951-07-27,1
3152,男,1936-10-04,1
3153,男,1924-06-17,26
3154,女,1926-02-21,26
3155,女,1973-04-08,44
3156,女,1954-11-02,68
3157,女,1942-02-26,1
3158,女,1940-11-25,1
3159,男,1930-10-27,24
3160,男,1951-06-29,20
3161,男,1980-11-18,66
3162,男,1960-05-17,55
3163,女,1964-05-26,1
3164,男,1962-09-10,1
3165,女,1976-09-01,3
3166,男,1955-06-14,31
3167,女,1943-09-08,48
3170,男,1921-02-21,76
3171,女,1924-04-26,76
3172,男,1951-12-23,64
3173,女,1946-04-18,66
3174,男,1952-11-16,66
3175,女,1950-07-19,64
3176,男,1937-07-07,1
3177,男,1938-08-12,24
3178,女,1969-08-01,25
3179,女,1948-03-12,45
3180,男,1944-09-30,45
3181,男,1943-02-15,27
3182,女,1925-04-22,18
3183,男,1980-02-24,70
3184,女,1959-12-01,5
3185,女,1972-11-26,17
3186,女,1955-01-14,1
3187,男,1952-09-02,7
3188,女,1976-05-19,68
3190,女,1920-11-01,1
3191,女,1975-11-05,56
3192,男,1939-07-14,6
3193,女,1950-02-22,28
3194,女,1975-08-17,51
3195,女,1971-06-13,2
3196,女,1978-08-14,72
3197,男,1958-07-10,1
3198,女,1953-03-05,1
3199,女,1957-12-18,1
3200,男,1954-11-15,1
3201,女,1953-08-06,66
3202,男,1922-07-19,56
3203,女,1959-04-23,1
3204,男,1956-03-26,1
3205,女,1921-06-25,1
3206,男,1921-05-21,1
3207,女,1925-12-03,55
3208,男,1947-02-06,27
3209,女,1939-01-03,27
3210,男,1963-08-30,14
3211,女,1967-08-07,17
3213,男,1941-10-04,1
3214,男,1922-05-12,71
3215,女,1936-05-06,64
3216,男,1959-11-28,58
3217,男,1977-05-02,61
3218,男,1965-12-16,49
3219,女,1959-10-18,49
3220,男,1957-02-17,23
3221,女,1953-07-16,23
3222,男,1977-05-06,21
3225,男,1957-03-17,13
3226,男,1951-11-22,1
3227,女,1950-10-28,59
3228,男,1957-02-22,34
3229,男,1979-04-18,50
3230,女,1982-06-06,1
3231,男,1961-06-03,21
